junction_id,junction_name,date,hour,stop_delay(s),stop_num,speed(m/s)
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,16:30,22.163791,0.556830239,4.067073332
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,17:00,20.14186426,0.546428568,3.718750063
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,17:30,28.65172868,0.640723268,4.018867985
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,18:00,20.9743591,0.420512818,4.70512819
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,18:30,74.09340692,1.3907967,1.076923138
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,19:00,33.61440484,0.783706626,2.897727218
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,19:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,20:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,20:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,6:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,6:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,7:00,5,0.25,7.1875
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,7:30,5.90625,0.309375,8.225
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,8:00,14.16666676,0.404761915,5.214285738
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,8:30,28.20338985,0.640301333,5.169491593
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,9:00,50.33181818,1.055454545,2.159090917
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,9:30,19.31864969,0.510194528,4.932098851
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,10:00,18.03571471,0.642857164,2.535714336
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,10:30,24.19821874,0.695118496,2.668539272
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,11:00,15.1666664,0.6,5.3
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,11:30,23.27664194,0.678665227,2.958762854
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,12:00,40.32608753,1.039060629,3.294117647
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,12:30,20.0255849,0.526041679,4.59210512
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,13:00,36.32211544,0.843750001,4.156249969
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,13:30,20.12996032,0.50952381,4.10317443
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,14:00,2.5,0.2,4.7
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,14:30,19.42419188,0.502898551,3.202898538
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,15:00,23.35432448,0.677893549,3.025974027
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,15:30,14.02468178,0.47013959,3.595238003
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,16:00,24.65382335,0.759690845,2.968354452
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,16:30,25.36913254,0.703137052,3.280302908
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,17:00,24.08688507,0.706132443,3.564285714
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,17:30,23.68475295,0.456181313,4.692307568
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,18:00,20.32976784,0.358288765,5.401960792
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,18:30,27.33870968,0.587976554,4.20967729
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,19:00,30.86666602,0.617142862,3.6142858
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,19:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,20:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/13,20:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,6:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,6:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,7:00,1.66666665,0.16666667,8.166666667
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,7:30,12.91666646,0.291666679,6.520833458
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,8:00,12.94871754,0.256410267,8.641025764
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,8:30,19.36385949,0.434491987,4.647058761
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,9:00,34.58333333,0.83333335,2.25
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,9:30,20.17915633,0.541613539,4.504901935
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,10:00,21.875,0.75,2.25
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,10:30,27.86757751,0.852463699,2.044871778
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,11:00,16.38888863,0.472222235,6.208333417
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,11:30,22.61729091,0.611917002,4.901041576
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,12:00,33.92045455,0.840909091,2.090909091
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,12:30,23.26467694,0.546982436,3.64935079
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,13:00,33.12500063,0.875000025,6.468749993
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,13:30,15.56363697,0.329090891,4.8499999
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,14:00,39.5000008,0.783333373,2.933333387
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,14:30,27.80645165,0.64946236,3.572580544
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,15:00,19.86060587,0.53939395,3.972727167
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,15:30,21.75279151,0.672089322,3.464912451
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,16:00,23.53645822,0.624479157,3.460937563
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,16:30,26.65104222,0.60625,3.53125003
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,17:00,31.3783414,0.754545453,3.09999984
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,17:30,33.55710915,0.613519821,4.109090894
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,18:00,24.32682442,0.57470289,3.991935379
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,18:30,19.87525996,0.463617471,5.702702968
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,19:00,27.76647376,0.604651167,4.127906845
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,19:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,20:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/14,20:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,6:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,6:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,7:00,1.428571414,0.142857146,8
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,7:30,5.769230769,0.192307692,8.9615385
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,8:00,2.5,0.25,8.375
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,8:30,7.8125,0.23046875,8.250000094
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,9:00,18,0.5,10.2
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,9:30,4.264706,0.147058824,10.19117638
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,10:00,10.45454545,0.454545455,5.772727273
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,10:30,4.705882388,0.176470592,8.367647297
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,11:00,10.625,0.375,7.5625
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,11:30,11.56250016,0.281250008,7.484375375
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,12:00,4.58333325,0.250000002,10.62499988
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,12:30,10.8928572,0.321428574,7.017857071
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,13:00,4.000000006,0.080000002,9.81999956
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,13:30,10.96153842,0.230769232,7.596153846
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,14:00,39.33333447,0.799999993,3.066666633
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,14:30,6.805555833,0.194444447,8.34722225
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,15:00,7.291666625,0.250000013,7.9583335
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,15:30,4.189189351,0.189189189,8.094594595
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,16:00,9.111111244,0.244444453,7.222222256
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,16:30,7.297297227,0.216216217,8.054054108
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,17:00,7.850877105,0.241228067,7.289473684
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,17:30,8.101503747,0.270676697,7.092104816
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,18:00,3.299999945,0.080000002,7.94999984
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,18:30,14.04411754,0.327205889,6.661764509
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,19:00,3.00000008,0.133333334,8.083333567
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,19:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,20:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/15,20:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,6:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,6:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,7:00,0,0,16.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,7:30,0,0,12.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,8:00,0,0,14.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,8:30,23.92857143,0.499999986,7.142857143
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,9:00,9.7,0.41,7.775
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,9:30,13.33333382,0.484848509,8.045454
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,10:00,17.64069286,0.541125537,4.714285657
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,10:30,23.77622308,0.629370615,3.692307731
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,11:00,14.9999995,0.57142858,5.32142875
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,11:30,13.4126985,0.365079373,6.839285714
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,12:00,10.62499997,0.312500006,8.218750125
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,12:30,7.058823635,0.176470592,8.029411735
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,13:00,18.265306,0.683673483,8.107143143
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,13:30,11.00000002,0.371428571,8.357143071
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,14:00,16.24999992,0.416666671,5.291666833
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,14:30,6.5384617,0.15384616,3.9615386
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,15:00,10.88435381,0.544217714,6.666666857
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,15:30,9.5,0.4,5.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,16:00,7.916666858,0.249999998,7.666666583
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,16:30,13.1875,0.362500002,9.59375025
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,17:00,9.270833333,0.395833333,8.666666667
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,17:30,20.22222293,0.711111149,6.799999867
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,18:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,18:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,19:00,10,0.142857143,18.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,19:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,20:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/11,20:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,6:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,6:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,7:00,0,0,6.75
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,7:30,0,0,10.714286
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,8:00,29.25,0.9,5.250000025
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,8:30,34.125,0.775,4.125000025
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,9:00,8.518518778,0.333333336,2.611111133
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,9:30,17.22689071,0.420168072,8.235294176
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,10:00,13.33333333,0.333333333,16.66666667
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,10:30,16.87969884,0.473684215,7.499999958
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,11:00,12.5,0.833333333,5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,11:30,7.6000002,0.200000008,9.0799998
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,12:00,16.59375,0.50625,6.437500044
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,12:30,18.75000025,0.250000006,8.18750025
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,13:00,15.63492037,0.619047648,8.814815185
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,13:30,4.642857143,0.071428571,8.142857214
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,14:00,5.96052615,0.239473688,10.6999997
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,14:30,5.833333444,0.194444447,12.13888906
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,15:00,13.78947374,0.689473687,5.236842116
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,15:30,16.00694444,0.513888892,5.77777765
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,16:00,14.50549423,0.747252769,3.269230769
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,16:30,20,0.6111111,4.250000036
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,17:00,27.12121273,0.848484836,6.272727291
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,17:30,32.97520545,0.867768618,6.136363682
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,18:00,17.0000004,0.40000002,7.0999999
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,18:30,57.375,1.05,3.25
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,19:00,36.66666667,1.055555567,2.722222167
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,19:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,20:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/12,20:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,6:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,6:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,7:00,0,0,20.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,7:30,3,0.2,13.7
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,8:00,15.3125,0.59375,7.437500013
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,8:30,23.63636436,0.636363618,4.272727273
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,9:00,23.33333333,0.333333333,6.0833335
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,9:30,23.7727276,0.590909095,7.500000015
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,10:00,40.83333333,0.833333333,1.25
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,10:30,9.781745857,0.496031729,4.547619095
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,11:00,29.36508022,0.587301598,3.111111111
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,11:30,21.42857107,0.428571432,10.03571429
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,12:00,32.5,0.75,2.75
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,12:30,27.65151455,0.530303,9.681818182
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,13:00,13.33333333,0.5,7.666666667
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,13:30,9.444444444,0.444444444,4.166666556
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,14:00,2.99999996,0.133333333,11.7333334
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,14:30,16.30208313,0.5625,4.375000031
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,15:00,43.944446,0.77777784,5.0499999
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,15:30,6.388888667,0.222222227,5.444444333
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,16:00,8.12500025,0.250000001,6.374999875
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,16:30,33.41145931,0.692708358,4.687500031
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,17:00,31.84210526,0.898026316,4.052631616
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,17:30,34.51923077,0.692307692,6.653846154
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,18:00,29,0.66666664,6
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,18:30,42.85714167,0.952381,3.25
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,19:00,67.79220857,1.246753286,1.857142829
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,19:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,20:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/13,20:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,6:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,6:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,7:00,0,0,9.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,7:30,7,0.4,7.3
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,8:00,10,0.5,15
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,8:30,10.33201795,0.347797512,8.769230897
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,9:00,27.5,0.75,9.75
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,9:30,25.42857136,0.65714286,4.607142857
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,10:00,14.81481422,0.543209867,2.916666667
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,10:30,19.83333333,0.6111111,6.933333333
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,11:00,0,0,7.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,11:30,16.31578947,0.473684211,5.605263158
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,12:00,6.503759272,0.200501262,4.166666623
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,12:30,16.38888891,0.333333336,6.611110611
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,13:00,15.59523833,0.8511905,4.875
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,13:30,12.63888889,0.555555556,8.722222222
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,14:00,0,0,4.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,14:30,12.5390625,0.335937501,6.750000188
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,15:00,18.95833333,0.645833333,4.75
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,15:30,10.390625,0.3125,3.062499994
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,16:00,26.93452381,0.833333333,3.880952386
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,16:30,48.39572182,1.229946545,2.545454545
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,17:00,32.49019694,0.678431394,7.088235353
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,17:30,16.625,0.56875,7.406249938
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,18:00,18.60294117,0.470588236,4.676470765
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,18:30,22.59259244,0.777777789,3.833333322
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,19:00,17.0000004,0.40000002,8
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,19:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,20:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/14,20:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,6:00,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,6:30,-1,-1,-1
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,7:00,0,0,16.3
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,7:30,2,0.2,10.2
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,8:00,5,0.333333333,12.83333333
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,8:30,5,0.2857143,12
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,9:00,15,0.5,7.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,9:30,0,0,16.625
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,10:00,12.1875,0.5625,7.625
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,10:30,9.545454545,0.363636364,10.72727273
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,11:00,0,0,12.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,11:30,10.83333333,0.5,14.16666667
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,12:00,43.33333333,1,1.666666667
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,12:30,16.60714286,0.535714286,4.428571429
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,13:00,2.5,0.16666667,15.25
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,13:30,6.25,0.25,11.625
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,14:00,5,0.5,4.5
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,14:30,0,0,9.7
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,15:00,4.444444444,0.277777778,10.27777778
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,15:30,10.55555556,0.500000002,5.555555611
2019021418_815995109,Avenida Independ那ncia_Rua Tomaz Flores,2019/11/15,16:00,6.363636364,0.363636364,8.045454545
